idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
80,0.172896,0.073639,0.091526,0.138475,0.081370,0.064836
81,0.477117,0.101448,0.045102,0.067954,0.432015,0.033493
82,0.171901,0.076251,0.093089,0.141083,0.078812,0.064833
83,0.455295,0.097227,0.038086,0.058256,0.417209,0.038971
84,0.495043,0.001359,0.486266,0.003361,0.008777,0.002002
85,0.318305,0.000525,0.302605,0.020492,0.015700,0.019966
86,0.618322,0.001026,0.623762,0.003971,0.005440,0.002945
87,0.555800,0.001581,0.533332,0.004100,0.022468,0.002519
88,0.367054,0.003823,0.356776,0.004779,0.010279,0.000956
89,0.554917,0.002918,0.518894,0.009554,0.036023,0.006636
90,0.650025,0.001715,0.664655,0.015823,0.014630,0.014108
91,0.908292,0.004371,0.869702,0.019264,0.038590,0.014894
92,0.271238,0.006611,0.267746,0.025774,0.003493,0.019164
93,0.909356,0.021675,0.787938,0.057442,0.121419,0.035767
94,0.705252,0.004012,0.672374,0.023204,0.032879,0.019192
95,1.207285,0.006418,0.934837,0.116518,0.272448,0.110100
96,0.232074,0.040362,0.294051,0.014017,0.061977,0.026345
97,0.675735,0.025882,0.830639,0.297291,0.154905,0.271409
98,0.562428,0.000743,0.570985,0.002783,0.008557,0.002040
99,1.134456,0.004232,1.018387,0.005401,0.116069,0.001169
100,0.402313,0.000992,0.399137,0.003052,0.003176,0.002060
101,1.114307,0.003364,1.023235,0.022697,0.091071,0.019333
102,0.000000,0.000000,-0.000000,4.166944,0.000000,4.166944
103,0.000000,0.000000,-0.000000,4.687821,0.000000,4.687821
104,0.034297,0.185766,-0.209422,1.234114,0.243719,1.048348
105,0.002922,0.084443,-0.217081,1.481872,0.220003,1.397430
106,0.695618,0.146022,0.460823,0.422874,0.234796,0.276851
107,0.000000,0.000000,0.312500,0.463512,0.312500,0.463512
108,0.958333,0.199826,0.312500,0.463512,0.645833,0.263686
