idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
38,0.524530,0.186333,0.387665,0.309782,0.136865,0.123449
39,0.855311,0.302969,0.463891,0.376701,0.391420,0.073732
40,0.514808,0.183289,0.390409,0.312390,0.124399,0.129100
41,0.863128,0.305841,0.466553,0.379297,0.396575,0.073456
42,0.143256,0.160280,0.038357,0.108519,0.104899,0.051761
43,0.361466,0.404228,0.092311,0.261160,0.269155,0.143068
44,0.152319,0.170361,0.040210,0.113745,0.112109,0.056616
45,0.355644,0.397789,0.090873,0.257085,0.264771,0.140704
46,0.162349,0.181537,0.041899,0.118511,0.120449,0.063025
47,0.355733,0.398055,0.089803,0.254088,0.265931,0.143967
48,0.169488,0.189518,0.043593,0.123300,0.125895,0.066218
49,0.362555,0.405939,0.089939,0.254532,0.272615,0.151407
50,0.174841,0.195567,0.044955,0.127155,0.129886,0.068412
51,0.369918,0.414536,0.091293,0.258459,0.278625,0.156077
52,0.153016,0.171115,0.038167,0.107953,0.114849,0.063162
53,0.346319,0.387338,0.087612,0.247953,0.258708,0.139385
54,0.162713,0.181977,0.040258,0.113874,0.122455,0.068103
55,0.354996,0.397003,0.090710,0.256758,0.264286,0.140245
56,0.170933,0.191181,0.041995,0.118789,0.128937,0.072392
57,0.363241,0.406237,0.093296,0.264086,0.269945,0.142151
58,0.176869,0.197840,0.043119,0.121962,0.133751,0.075878
59,0.370594,0.414490,0.095193,0.269436,0.275401,0.145054
60,0.146019,0.163290,0.036109,0.102133,0.109910,0.061158
61,0.356667,0.398867,0.090063,0.254851,0.266604,0.144016
62,0.156634,0.175156,0.038763,0.109650,0.117871,0.065506
63,0.371553,0.415558,0.094256,0.266793,0.277297,0.148765
64,0.165205,0.184732,0.040930,0.115776,0.124275,0.068956
65,0.381086,0.426255,0.096899,0.274299,0.284187,0.151956
66,0.171013,0.191224,0.042464,0.120107,0.128550,0.071118
67,0.387940,0.433961,0.098541,0.278957,0.289398,0.155004
68,0.140652,0.157285,0.034855,0.098592,0.105798,0.058693
69,0.369252,0.412942,0.092982,0.263095,0.276270,0.149846
70,0.150903,0.168749,0.037269,0.105416,0.113635,0.063333
71,0.386530,0.432307,0.097278,0.275323,0.289252,0.156984
72,0.159624,0.178492,0.039550,0.111866,0.120073,0.066626
73,0.393820,0.440483,0.099577,0.281846,0.294242,0.158637
74,0.164997,0.184491,0.041150,0.116390,0.123847,0.068101
75,0.397691,0.444858,0.100811,0.285352,0.296880,0.159506
76,0.137225,0.153460,0.034277,0.096970,0.102949,0.056490
77,0.381512,0.426692,0.095903,0.271356,0.285609,0.155335
78,0.145433,0.162641,0.035788,0.101224,0.109645,0.061418
79,0.395820,0.442740,0.099251,0.280880,0.296569,0.161860
80,0.151703,0.169650,0.037462,0.105959,0.114242,0.063692
81,0.401152,0.448743,0.101091,0.286116,0.300061,0.162627
82,0.155792,0.174211,0.038906,0.110043,0.116886,0.064168
83,0.403817,0.451769,0.102076,0.288931,0.301741,0.162839
84,0.492715,0.001672,0.491916,0.005379,0.000798,0.003706
85,0.238818,0.008294,0.243078,0.012525,0.004261,0.004230
86,0.607740,0.002629,0.630548,0.008755,0.022808,0.006127
87,0.494609,0.001463,0.512800,0.012674,0.018191,0.011211
88,0.364404,0.002581,0.340722,0.010509,0.023681,0.007928
89,0.497469,0.003169,0.510368,0.012144,0.012899,0.008976
90,0.657022,0.005465,0.669779,0.008641,0.012757,0.003175
91,0.819953,0.017209,0.878983,0.034697,0.059030,0.017488
92,0.310671,0.003151,0.304716,0.003359,0.005955,0.000208
93,0.834909,0.021402,0.855050,0.033659,0.020142,0.012257
94,0.619384,0.007155,0.656233,0.021973,0.036849,0.014818
95,0.856764,0.026768,0.841470,0.147482,0.015294,0.120714
96,0.331266,0.011929,0.324886,0.015534,0.006380,0.003605
97,0.868329,0.058315,1.031882,0.098579,0.163552,0.040264
98,0.568016,0.005379,0.586263,0.002391,0.018247,0.002987
99,1.041188,0.014368,1.022482,0.041780,0.018706,0.027412
100,0.410269,0.001380,0.403735,0.006417,0.006534,0.005037
101,1.025267,0.014469,1.022099,0.042987,0.003168,0.028519
102,-0.023650,0.150240,1.088873,7.640621,1.112524,7.490381
103,-0.029697,0.177486,1.183869,9.945550,1.213566,9.768064
104,0.302301,1.327383,0.000000,3.454642,0.302301,2.127259
105,0.826097,3.263629,0.000000,8.313561,0.826097,5.049932
106,0.609477,0.420986,0.515168,0.460611,0.094310,0.039625
107,0.888889,0.314270,0.611111,0.487498,0.277778,0.173228
108,0.444444,0.496904,0.111111,0.314270,0.333333,0.182634
